occurrenceID,eventID,family,genus,specificEpithet,vernacularName,verbatimLocality,decimalLatitude,decimalLongitude,stateProvince,country,verbatimEventDate,modified,coordinateUncertaintyInMeters,sex,individualCount,occurrenceRemarks,recordedBy,recordedByID,identificationVerificationStatus,dateIdentified,identifiedBy,identificationRemarks,datasetID,previousIdentifications,recordSouce,informationWithheld,verbatimHostPlant,floralHostNotes,measurementMethod,images,referenceID,sightingUrl,metadataUrl
131548,107262,Apidae,Bombus,griseocollis,Brown-belted bumble bee,Quivira NWR_G50_seBSM,38.16585,-98.533978,Kansas,United States,9/21/2022,44:40.3,0-25,Male,1,,Rachel Laubhan,rlbee,Verified,12/9/2022,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Goldenrod,Likely Canada Goldenrod,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/754ee3bc-139c-4d0b-8130-844506afe44e.jpg, https://www.bumblebeewatch.org/media/bees/big/d07134c5-14a0-4a06-81d6-780863b325ee.jpg, https://www.bumblebeewatch.org/media/bees/big/b2d1b123-74d6-44e7-8213-d177310b160f.jpg, https://www.bumblebeewatch.org/media/bees/big/779bf251-7bc1-46d7-bc92-8b49598107a5.jpg, https://www.bumblebeewatch.org/media/bees/big/f7fcdd71-ff3b-4ab5-98ae-de15345e38e7.jpg",,https://www.bumblebeewatch.org/sightings/bee/131548/,https://www.bumblebeewatch.org/metadata/
131549,107262,Apidae,Bombus,impatiens,Common eastern bumble bee,Quivira NWR_G50_seBSM,38.16585,-98.533978,Kansas,United States,9/21/2022,44:40.3,0-25,Not Determined,1,,Rachel Laubhan,rlbee,Verified,12/9/2022,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Goldenrod,Likely Canada goldenrod,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/c8d19368-dbff-45bc-b274-967f0c325c3d.jpg, https://www.bumblebeewatch.org/media/bees/big/56986f92-a774-4901-8402-9d08f701734f.jpg, https://www.bumblebeewatch.org/media/bees/big/57c86b41-ab25-48b3-9cfd-5d3c283f5081.jpg",,https://www.bumblebeewatch.org/sightings/bee/131549/,https://www.bumblebeewatch.org/metadata/
131550,107262,Apidae,Bombus,fraternus,Southern plains bumble bee,Quivira NWR_G50_seBSM,38.16585,-98.533978,Kansas,United States,9/21/2022,44:40.3,0-25,Female,1,,Rachel Laubhan,rlbee,Verified,12/9/2022,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Goldenrod,Likely Canada goldenrod,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/d1035041-0ad9-4e7a-adeb-0fb6fbfe1cf9.jpg, https://www.bumblebeewatch.org/media/bees/big/e3d18ca0-f020-4d69-a4e3-e117392bbfe1.jpg, https://www.bumblebeewatch.org/media/bees/big/0d6b7998-4eaf-4826-9a13-215ec2b296ac.jpg, https://www.bumblebeewatch.org/media/bees/big/50aa1851-c9a8-45d0-bdba-2562f3cc9bd9.jpg",,https://www.bumblebeewatch.org/sightings/bee/131550/,https://www.bumblebeewatch.org/metadata/
131551,107262,Apidae,Bombus,fraternus,Southern plains bumble bee,Quivira NWR_G50_seBSM,38.16585,-98.533978,Kansas,United States,9/21/2022,44:40.3,0-25,Female,1,,Rachel Laubhan,rlbee,Verified,12/9/2022,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Goldenrod,Likely Canada goldenrod,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/623935a7-86c7-4f9e-b7b6-4c7977779abb.jpg, https://www.bumblebeewatch.org/media/bees/big/bb045a4e-8aa4-4554-9340-e1f3d2f54d93.jpg, https://www.bumblebeewatch.org/media/bees/big/8a959c20-6a67-4234-8502-1cb906e6b1df.jpg, https://www.bumblebeewatch.org/media/bees/big/95d61c8e-2057-4336-88e2-5c1f90133a68.jpg, https://www.bumblebeewatch.org/media/bees/big/360c939b-75a4-4901-b71b-a0d0b4f26f97.jpg",,https://www.bumblebeewatch.org/sightings/bee/131551/,https://www.bumblebeewatch.org/metadata/
131552,107262,Apidae,Bombus,fraternus,Southern plains bumble bee,Quivira NWR_G50_seBSM,38.16585,-98.533978,Kansas,United States,9/21/2022,44:40.3,0-25,Male,1,,Rachel Laubhan,rlbee,Verified,12/9/2022,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,goldenrod,Likely Canada goldenrod,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/12db1491-6840-4352-8d00-2cf87d184526.jpg, https://www.bumblebeewatch.org/media/bees/big/f377af58-7fc6-4655-8ff7-22328b00152e.jpg, https://www.bumblebeewatch.org/media/bees/big/062ca643-5602-4800-92bd-240c3221336f.jpg",,https://www.bumblebeewatch.org/sightings/bee/131552/,https://www.bumblebeewatch.org/metadata/
131553,107262,Apidae,Bombus,sp.,Bumble bee,Quivira NWR_G50_seBSM,38.16585,-98.533978,Kansas,United States,9/21/2022,44:40.3,0-25,Male,1,,Rachel Laubhan,rlbee,Verified,12/9/2022,klamke,KL,Great Plains Bumble Bee Atlas,Unknown,Website,FALSE,Maximilian Sunflower,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/0e6317e5-c4eb-40f2-ba74-263e2e70f0ab.jpg, https://www.bumblebeewatch.org/media/bees/big/a8289533-c4ab-42a8-bac0-c326303b8be8.jpg, https://www.bumblebeewatch.org/media/bees/big/13fbe186-3eb5-4ec4-8cf6-d3c3d776a685.jpg, https://www.bumblebeewatch.org/media/bees/big/f3df7100-f1a7-4260-b227-f0bd6eafb536.jpg, https://www.bumblebeewatch.org/media/bees/big/fa359e4e-1df5-414b-8334-10035d3c224a.jpg",,https://www.bumblebeewatch.org/sightings/bee/131553/,https://www.bumblebeewatch.org/metadata/
131554,107262,Apidae,Bombus,fraternus,Southern plains bumble bee,Quivira NWR_G50_seBSM,38.16585,-98.533978,Kansas,United States,9/21/2022,44:40.3,0-25,Female,1,,Rachel Laubhan,rlbee,Verified,12/9/2022,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Goldenrod,Likley Canada goldenrod,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/259eddaf-5102-41af-a76b-72201993422d.jpg, https://www.bumblebeewatch.org/media/bees/big/b5b0b838-5a97-4537-824b-d44c8f635b4f.jpg, https://www.bumblebeewatch.org/media/bees/big/354a146b-acd8-4bb8-bf36-18f8e3a05595.jpg",,https://www.bumblebeewatch.org/sightings/bee/131554/,https://www.bumblebeewatch.org/metadata/
131555,107262,Apidae,Bombus,fraternus,Southern plains bumble bee,Quivira NWR_G50_seBSM,38.16585,-98.533978,Kansas,United States,9/21/2022,44:40.3,0-25,Female,1,,Rachel Laubhan,rlbee,Verified,12/9/2022,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Goldenrod,Likely Canada goldenrod,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/c8a09747-1b75-43c3-963b-53fce75a7f08.jpg, https://www.bumblebeewatch.org/media/bees/big/ac7a637b-0538-4505-a3c3-57009fafada8.jpg, https://www.bumblebeewatch.org/media/bees/big/6653f91c-ede0-4ac0-93fa-7288f0bb405d.jpg",,https://www.bumblebeewatch.org/sightings/bee/131555/,https://www.bumblebeewatch.org/metadata/
131556,107262,Apidae,Bombus,fraternus,Southern plains bumble bee,Quivira NWR_G50_seBSM,38.16585,-98.533978,Kansas,United States,9/21/2022,44:40.3,0-25,Male,1,,Rachel Laubhan,rlbee,Verified,12/9/2022,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Goldenrod,Likely Canada goldenrod,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/79ee71b9-7909-47b9-890f-add6ad333646.jpg, https://www.bumblebeewatch.org/media/bees/big/6b6bf324-f779-428a-b101-a82df35e440c.jpg, https://www.bumblebeewatch.org/media/bees/big/93ee12d0-eaf6-4904-9519-5ea94acb2ed8.jpg, https://www.bumblebeewatch.org/media/bees/big/940e2145-b47a-48c9-af94-5eaaf3f29f6e.jpg, https://www.bumblebeewatch.org/media/bees/big/4f76b8ad-9e67-4bc5-a393-00054aee0393.jpg",,https://www.bumblebeewatch.org/sightings/bee/131556/,https://www.bumblebeewatch.org/metadata/
131557,107262,Apidae,Bombus,fraternus,Southern plains bumble bee,Quivira NWR_G50_seBSM,38.16585,-98.533978,Kansas,United States,9/21/2022,44:40.3,0-25,Female,1,,Rachel Laubhan,rlbee,Verified,12/9/2022,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Goldenrod,Likely Canada goldenrod,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/a1eb659a-6410-4383-8817-9de540f1c5a3.jpg, https://www.bumblebeewatch.org/media/bees/big/2e095b57-6919-4941-a366-45385d3f3947.jpg, https://www.bumblebeewatch.org/media/bees/big/e56fb4a1-ec66-4986-b0d0-e92aac98319c.jpg, https://www.bumblebeewatch.org/media/bees/big/3b0080d6-d0f6-44a9-9f4c-a92d715f314b.jpg",,https://www.bumblebeewatch.org/sightings/bee/131557/,https://www.bumblebeewatch.org/metadata/
131558,107262,Apidae,Bombus,fraternus,Southern plains bumble bee,Quivira NWR_G50_seBSM,38.16585,-98.533978,Kansas,United States,9/21/2022,44:40.3,0-25,Female,1,,Rachel Laubhan,rlbee,Verified,12/9/2022,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Goldenrod,Likely Canada goldenrod,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/4301babc-7b99-4b38-abec-379a074bf23a.jpg, https://www.bumblebeewatch.org/media/bees/big/b6c30d50-67ee-4210-b436-737d988a7f53.jpg, https://www.bumblebeewatch.org/media/bees/big/55c028e8-9b4d-477d-8fb4-35f8565af14d.jpg, https://www.bumblebeewatch.org/media/bees/big/802f372e-8270-4d0b-9b8b-16a6a487d77d.jpg",,https://www.bumblebeewatch.org/sightings/bee/131558/,https://www.bumblebeewatch.org/metadata/
131559,107262,Apidae,Bombus,fraternus,Southern plains bumble bee,Quivira NWR_G50_seBSM,38.16585,-98.533978,Kansas,United States,9/21/2022,44:40.3,0-25,Female,1,,Rachel Laubhan,rlbee,Verified,12/9/2022,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Goldenrod,Likely Canada goldenrod,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/0c97788a-6c50-47d0-83bb-721cd6dc5f87.jpg, https://www.bumblebeewatch.org/media/bees/big/4aa0b40f-40ee-44f6-bb98-47a60059774c.jpg, https://www.bumblebeewatch.org/media/bees/big/3172abd8-9260-4980-9407-bd1427694635.jpg, https://www.bumblebeewatch.org/media/bees/big/aacf86d9-2b59-4a93-8a7b-56b3b747149a.jpg",,https://www.bumblebeewatch.org/sightings/bee/131559/,https://www.bumblebeewatch.org/metadata/
131561,107262,Apidae,Bombus,fraternus,Southern plains bumble bee,Quivira NWR_G50_seBSM,38.16585,-98.533978,Kansas,United States,9/21/2022,44:40.3,0-25,Male,1,,Rachel Laubhan,rlbee,Verified,12/9/2022,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Goldenrod,Likely Canada goldenrod,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/779f5b4a-93f2-488b-9ffc-ace3068a91ca.jpg, https://www.bumblebeewatch.org/media/bees/big/769321f5-a885-448d-bcb0-49542d2b1344.jpg, https://www.bumblebeewatch.org/media/bees/big/aedaf618-a554-4339-a504-cab7bf42f4d9.jpg, https://www.bumblebeewatch.org/media/bees/big/524bd402-62d9-47f9-a423-e9ed91bad59e.jpg",,https://www.bumblebeewatch.org/sightings/bee/131561/,https://www.bumblebeewatch.org/metadata/
131562,107262,Apidae,Bombus,griseocollis,Brown-belted bumble bee,Quivira NWR_G50_seBSM,38.16585,-98.533978,Kansas,United States,9/21/2022,44:40.3,0-25,Male,1,,Rachel Laubhan,rlbee,Verified,12/9/2022,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Goldenrod,Likely Canada goldenrod,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/8d48a8f1-7395-484b-b2cc-e856b3e9d860.jpg, https://www.bumblebeewatch.org/media/bees/big/e3288680-7db2-4d6e-92c6-4f02868a67cf.jpg, https://www.bumblebeewatch.org/media/bees/big/68399533-3b30-4b01-b255-5ab4e0271a60.jpg, https://www.bumblebeewatch.org/media/bees/big/3889c5b3-08b4-4764-b6d7-083b752c4123.jpg",,https://www.bumblebeewatch.org/sightings/bee/131562/,https://www.bumblebeewatch.org/metadata/
131563,107262,Apidae,Bombus,fraternus,Southern plains bumble bee,Quivira NWR_G50_seBSM,38.16585,-98.533978,Kansas,United States,9/21/2022,44:40.3,0-25,Female,1,,Rachel Laubhan,rlbee,Verified,12/9/2022,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Goldenrod,Likely Canada goldenrod,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/4aaa8035-22c9-4916-8dc3-07521544b9bf.jpg, https://www.bumblebeewatch.org/media/bees/big/aed9e18e-23f3-42fe-a033-7096c9af1b9f.jpg, https://www.bumblebeewatch.org/media/bees/big/6901bd18-b0c8-4295-9b4c-8195c1982754.jpg, https://www.bumblebeewatch.org/media/bees/big/e6015969-824f-4556-94ba-c521efa82d53.jpg",,https://www.bumblebeewatch.org/sightings/bee/131563/,https://www.bumblebeewatch.org/metadata/
131564,107262,Apidae,Bombus,griseocollis,Brown-belted bumble bee,Quivira NWR_G50_seBSM,38.16585,-98.533978,Kansas,United States,9/21/2022,44:40.3,0-25,Male,1,,Rachel Laubhan,rlbee,Verified,12/9/2022,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Goldenrod,Likely Canada goldenrod,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/007d6b1c-3742-4386-abb7-747c6e8eab24.jpg, https://www.bumblebeewatch.org/media/bees/big/ab537455-8cbf-40a8-a146-fdb27d98aff6.jpg, https://www.bumblebeewatch.org/media/bees/big/cf696285-e9f3-4283-b5df-33e7f5e6ca73.jpg, https://www.bumblebeewatch.org/media/bees/big/4b74e3ed-d765-4b42-b4cf-0ed10e5fda91.jpg",,https://www.bumblebeewatch.org/sightings/bee/131564/,https://www.bumblebeewatch.org/metadata/
131234,107150,Apidae,Bombus,pensylvanicus,American bumble bee,MAFB Tornado Dump,37.6144303,-97.2616347,Kansas,United States,9/16/2022,53:23.6,25-50,Female,1,,Michael Jungen,MJungenFWS,Verified,9/27/2022,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Salvia azurea,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/ed263e70-5b9f-4412-b1c4-29dc82552809.jpg, https://www.bumblebeewatch.org/media/bees/big/1f3a2bb6-db3e-4c59-baea-44af7c13eb1d.jpg, https://www.bumblebeewatch.org/media/bees/big/265ce68e-8ca8-4f65-b886-b1bd078506e1.jpg, https://www.bumblebeewatch.org/media/bees/big/f551819d-a670-4c3c-9b58-4bfa7675243f.jpg",,https://www.bumblebeewatch.org/sightings/bee/131234/,https://www.bumblebeewatch.org/metadata/
131232,107150,Apidae,Bombus,pensylvanicus,American bumble bee,MAFB Tornado Dump,37.6144303,-97.2616347,Kansas,United States,9/16/2022,53:23.6,25-50,Female,1,,Michael Jungen,MJungenFWS,Verified,9/27/2022,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Liatris punctata,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/48b72ad8-8174-4e97-8e3f-b8801e2879b1.jpg, https://www.bumblebeewatch.org/media/bees/big/c45febb3-39af-4022-9375-50b80fd811ae.jpg, https://www.bumblebeewatch.org/media/bees/big/16ffd2df-2184-42c0-ba52-b95f50f75d5b.jpg, https://www.bumblebeewatch.org/media/bees/big/f32f44fc-dab5-449a-8df8-b3281b86da86.jpg",,https://www.bumblebeewatch.org/sightings/bee/131232/,https://www.bumblebeewatch.org/metadata/
131236,107150,Apidae,Bombus,pensylvanicus,American bumble bee,MAFB Tornado Dump,37.6144303,-97.2616347,Kansas,United States,9/16/2022,53:23.6,25-50,Male,1,Male B. pensylvanicus?,Michael Jungen,MJungenFWS,Verified,9/27/2022,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Silphium integrifolium,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/78523a6d-3499-48bf-897d-a9592f091aa9.jpg, https://www.bumblebeewatch.org/media/bees/big/b8255f24-9763-4c20-a818-4bf621605146.jpg, https://www.bumblebeewatch.org/media/bees/big/40d1f76b-d6c2-4e45-aca3-9799d6babb2e.jpg, https://www.bumblebeewatch.org/media/bees/big/02d75ae2-b3fd-4df2-8c9f-e75dc5cfc419.jpg, https://www.bumblebeewatch.org/media/bees/big/67b595d7-1315-463e-adba-387881d91b3f.jpg",,https://www.bumblebeewatch.org/sightings/bee/131236/,https://www.bumblebeewatch.org/metadata/
131237,107150,Apidae,Bombus,pensylvanicus,American bumble bee,MAFB Tornado Dump,37.6144303,-97.2616347,Kansas,United States,9/16/2022,53:23.6,25-50,Male,1,This one makes me wonder if it is B. fervidus?,Michael Jungen,MJungenFWS,Verified,12/6/2022,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Liatris punctata,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/d405c7b8-d118-4c7a-af7b-948e1dd6559f.jpg, https://www.bumblebeewatch.org/media/bees/big/5080d6ec-0dd3-4115-860c-310001f8c99a.jpg, https://www.bumblebeewatch.org/media/bees/big/232dd22b-f8e8-45b9-817b-c5bbde9c4692.jpg, https://www.bumblebeewatch.org/media/bees/big/9592f4ad-b299-4f9e-9aed-6622e373ebcc.jpg, https://www.bumblebeewatch.org/media/bees/big/dbcd4108-2c4a-4289-86b1-e628ca1d057a.jpg",,https://www.bumblebeewatch.org/sightings/bee/131237/,https://www.bumblebeewatch.org/metadata/
131238,107150,Apidae,Bombus,pensylvanicus,American bumble bee,MAFB Tornado Dump,37.6144303,-97.2616347,Kansas,United States,9/16/2022,53:23.6,25-50,Male,1,Male B. pensylvanicus?,Michael Jungen,MJungenFWS,Verified,9/27/2022,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Big Blue Stem,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/45b95a72-ff7e-471c-b12e-a5ec3ba07e9f.jpg, https://www.bumblebeewatch.org/media/bees/big/fb05ccc7-8ef8-4c73-98d6-1bd6a00354d8.jpg, https://www.bumblebeewatch.org/media/bees/big/10de5dee-d88e-49a2-ab3d-3b7971805737.jpg, https://www.bumblebeewatch.org/media/bees/big/ba88760e-409c-482f-8def-9705e5e6ccf9.jpg, https://www.bumblebeewatch.org/media/bees/big/3b2de988-1335-4c7c-b066-04e2f7306453.jpg",,https://www.bumblebeewatch.org/sightings/bee/131238/,https://www.bumblebeewatch.org/metadata/
131924,107363,Apidae,Bombus,pensylvanicus,American bumble bee,Rock Springs Wildflower Walk,38.868784,-96.896712,Kansas,United States,9/16/2022,48:17.2,0-25,Male,1,,Laura Mendenhall,lauram6,Verified,9/30/2022,klamke,KL,Bumble Bee Watch,,Website,FALSE,Salvia azurea,,,"https://www.bumblebeewatch.org/media/bees/big/86e29ad7-b83b-41ec-a84d-5d775ef0cb3c.jpg, https://www.bumblebeewatch.org/media/bees/big/4f2b678c-c07b-48a2-a553-e968295c9897.jpg, https://www.bumblebeewatch.org/media/bees/big/76d9d945-97cb-4c1c-affb-05060f600318.jpg, https://www.bumblebeewatch.org/media/bees/big/0c1b1327-518c-4dc8-a6f7-4facd091a3f6.jpg",,https://www.bumblebeewatch.org/sightings/bee/131924/,https://www.bumblebeewatch.org/metadata/
131235,107150,Apidae,Bombus,pensylvanicus,American bumble bee,MAFB Tornado Dump,37.6144303,-97.2616347,Kansas,United States,9/16/2022,53:23.6,25-50,Male,1,Male B. pensylvanicus?,Michael Jungen,MJungenFWS,Verified,9/27/2022,klamke,KL,Great Plains Bumble Bee Atlas,,Website,FALSE,Silphium integrifolium,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/cd9fdc84-326a-4187-822d-36c2a87512ac.jpg, https://www.bumblebeewatch.org/media/bees/big/76230634-f2ae-43d9-aee2-cd956e02fed2.jpg, https://www.bumblebeewatch.org/media/bees/big/76b64cfa-340a-4d29-a560-66b206f72a64.jpg, https://www.bumblebeewatch.org/media/bees/big/4086177c-7397-4cd9-9878-b77aece4e704.jpg, https://www.bumblebeewatch.org/media/bees/big/a33d9d13-145e-49c5-829e-e416535305a0.jpg",,https://www.bumblebeewatch.org/sightings/bee/131235/,https://www.bumblebeewatch.org/metadata/
129996,106821,Apidae,Bombus,impatiens,Common eastern bumble bee,Blue Valley North Campus,38.907007,-94.658854,Kansas,United States,9/14/2022,03:52.7,0-25,Female,1,Possibly B. impatiens?,Chris Ollig,cbollig,Verified,10/25/2022,klamke,KL,Great Plains Bumble Bee Atlas,bimaculatus,Website,FALSE,Russian sage,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/b5962d47-647b-4515-954f-6f88da83b182.jpg, https://www.bumblebeewatch.org/media/bees/big/4449d391-6428-4ee5-9192-6bf37ab1b54c.jpg, https://www.bumblebeewatch.org/media/bees/big/8eaf3bd1-82d0-4f6d-8efb-771e920ed44c.jpg, https://www.bumblebeewatch.org/media/bees/big/973f6119-481a-4c38-82b5-16dfd6655826.jpg, https://www.bumblebeewatch.org/media/bees/big/20f25251-6b52-40dd-a05d-57fa19f37240.jpg",,https://www.bumblebeewatch.org/sightings/bee/129996/,https://www.bumblebeewatch.org/metadata/
129995,106821,Apidae,Bombus,impatiens,Common eastern bumble bee,Blue Valley North Campus,38.907007,-94.658854,Kansas,United States,9/14/2022,03:52.7,0-25,Female,1,"She got a little wet, but we still feel confident with the ID because of pictures 3 and 4. Also because that was the only species we found today.",Chris Ollig,cbollig,Verified,10/25/2022,klamke,KL,Great Plains Bumble Bee Atlas,bimaculatus,Website,FALSE,Russian sage,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/c6753397-e83a-45fe-8f3d-3232105276ba.jpg, https://www.bumblebeewatch.org/media/bees/big/66cae769-c75f-4dea-9418-1636d2e60b04.jpg, https://www.bumblebeewatch.org/media/bees/big/e2825ebe-a2e8-474b-a0d9-665166b06d25.jpg, https://www.bumblebeewatch.org/media/bees/big/dc7591f2-bfa5-40f2-9474-ea3f7da802f2.jpg",,https://www.bumblebeewatch.org/sightings/bee/129995/,https://www.bumblebeewatch.org/metadata/
129994,106821,Apidae,Bombus,impatiens,Common eastern bumble bee,Blue Valley North Campus,38.907007,-94.658854,Kansas,United States,9/14/2022,03:52.7,0-25,Female,1,possibly B. impatiens?,Chris Ollig,cbollig,Verified,10/25/2022,klamke,KL,Great Plains Bumble Bee Atlas,bimaculatus,Website,FALSE,Russian Sage,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/b13ca7b7-02f4-4dcd-acb8-4dfd4c2f4c48.jpg, https://www.bumblebeewatch.org/media/bees/big/5ef5d76c-d986-41e3-aec1-bfac65cf6817.jpg, https://www.bumblebeewatch.org/media/bees/big/73ec412e-531a-4b74-98b5-b39e446224cf.jpg, https://www.bumblebeewatch.org/media/bees/big/dbf54ee2-0782-49b6-adf5-6d68c0f1940d.jpg, https://www.bumblebeewatch.org/media/bees/big/92dc635c-1219-4041-ba4c-5990f92b84ca.jpg",,https://www.bumblebeewatch.org/sightings/bee/129994/,https://www.bumblebeewatch.org/metadata/
129933,106797,Apidae,Bombus,impatiens,Common eastern bumble bee,Blue Valley North Campus,38.907007,-94.658854,Kansas,United States,9/14/2022,31:34.5,0-25,Female,1,possibly B. impatiens?,Chris Ollig,cbollig,Verified,10/27/2022,klamke,KL,Great Plains Bumble Bee Atlas,bimaculatus,Website,FALSE,Russian sage,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/793dad57-3323-441f-9ae0-86373a2da5d4.jpg, https://www.bumblebeewatch.org/media/bees/big/2ed40ef7-2f2c-49bb-98fe-051fb4f76ccf.jpg, https://www.bumblebeewatch.org/media/bees/big/24fb53a2-407a-4ed5-b068-3af6d39e518e.jpg, https://www.bumblebeewatch.org/media/bees/big/f62e4578-53c5-4717-ba95-cb44e8016954.jpg, https://www.bumblebeewatch.org/media/bees/big/bcdef8fd-1907-4ca2-9215-cf8d0296360d.jpg",,https://www.bumblebeewatch.org/sightings/bee/129933/,https://www.bumblebeewatch.org/metadata/
134585,108159,Apidae,Bombus,pensylvanicus,American bumble bee,Flint Hills Trail,38.526917,-95.076111,Kansas,United States,9/14/2022,01:05.1,50-100,Male,1,,MIchele Kessler,mkessler,Tentative,11/17/2022,klamke,KL,Bumble Bee Watch,fervidus,Website,FALSE,Thistle,,,"https://www.bumblebeewatch.org/media/bees/big/d58c8931-02d2-409c-8d40-e16f37581073.jpg, https://www.bumblebeewatch.org/media/bees/big/38fbeaf6-bcde-4c83-8e0a-98abe6d6dfea.jpg",,https://www.bumblebeewatch.org/sightings/bee/134585/,https://www.bumblebeewatch.org/metadata/
129830,106739,Apidae,Bombus,pensylvanicus,American bumble bee,US-Kansas-Shawnee County-Topeka-Southwest Shunga Drive-1712,39.0248929,-95.7038002,Kansas,United States,9/12/2022,04:48.9,50 - 100,Male,1,,Wrylie Guffey,wguffey,Verified,11/17/2022,klamke,KL,Bumble Bee Watch,fervidus,App,FALSE,,,,"https://www.bumblebeewatch.org/media/bees/big/4d272ab4-ef19-476c-ab78-4c9660954014.jpg, https://www.bumblebeewatch.org/media/bees/big/cc9f3afa-c22b-4824-a4b9-7d2fcd88584c.jpg, https://www.bumblebeewatch.org/media/bees/big/e5fec50a-7c4f-43e4-98f6-7ef971a82eeb.jpg",,https://www.bumblebeewatch.org/sightings/bee/129830/,https://www.bumblebeewatch.org/metadata/
129849,106754,Apidae,Bombus,impatiens,Common eastern bumble bee,Swan Marsh Prairie,38.247409,-94.654388,Kansas,United States,9/12/2022,15:37.1,0-25,Female,1,,Dana Arnold,MaraisdesCygnesNWR,Verified,10/27/2022,klamke,KL,Great Plains Bumble Bee Atlas,auricomus,Website,FALSE,Bidens ferulifolia,,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/a577c2d3-9a74-4cb2-bdf5-3c14c3617320.jpg, https://www.bumblebeewatch.org/media/bees/big/f500c619-5445-4734-b460-5611e4049006.jpg, https://www.bumblebeewatch.org/media/bees/big/24b5ec0a-ea06-4732-b65a-d277b587cad0.jpg, https://www.bumblebeewatch.org/media/bees/big/c9b58eff-08e2-4f01-a8ed-2c8b17414e4d.jpg",,https://www.bumblebeewatch.org/sightings/bee/129849/,https://www.bumblebeewatch.org/metadata/
