ID,Source,Institution/Project,ScientificName,YearObserved,DateObserved,Latitude,Longitude,Country,StateProvince,SpecimenType,Status
767133509,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1979,29036,38.841,-95.25,US,Kansas,PRESERVED_SPECIMEN,
767119651,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1999,36327,39.10305,-96.60972,US,Kansas,PRESERVED_SPECIMEN,
767119650,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1999,36327,39.10305,-96.60972,US,Kansas,PRESERVED_SPECIMEN,
767119648,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1999,36327,39.10305,-96.60972,US,Kansas,PRESERVED_SPECIMEN,
767119647,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1999,36327,39.10305,-96.60972,US,Kansas,PRESERVED_SPECIMEN,
767119645,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1999,36327,39.10305,-96.60972,US,Kansas,PRESERVED_SPECIMEN,
767119641,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1999,36326,39.10305,-96.60972,US,Kansas,PRESERVED_SPECIMEN,
767119636,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1999,36327,39.10305,-96.60972,US,Kansas,PRESERVED_SPECIMEN,
767119635,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1999,36327,39.10305,-96.60972,US,Kansas,PRESERVED_SPECIMEN,
767119634,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1999,36327,39.10305,-96.60972,US,Kansas,PRESERVED_SPECIMEN,
767119633,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1999,36327,39.10305,-96.60972,US,Kansas,PRESERVED_SPECIMEN,
767119631,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1999,36327,39.10305,-96.60972,US,Kansas,PRESERVED_SPECIMEN,
767119626,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1999,36327,39.10305,-96.60972,US,Kansas,PRESERVED_SPECIMEN,
767119504,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1958,21380,39.36864,-96.8351,US,Kansas,PRESERVED_SPECIMEN,
767118128,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1987,31887,37.07583,-94.63944,US,Kansas,PRESERVED_SPECIMEN,
767118127,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1987,31887,37.07583,-94.63944,US,Kansas,PRESERVED_SPECIMEN,
767118126,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1987,31887,37.07583,-94.63944,US,Kansas,PRESERVED_SPECIMEN,
767118125,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1987,31887,37.07583,-94.63944,US,Kansas,PRESERVED_SPECIMEN,
767118124,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1987,31887,37.07583,-94.63944,US,Kansas,PRESERVED_SPECIMEN,
767118122,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1951,18805,36.9417,-94.7381,US,Kansas,PRESERVED_SPECIMEN,
767118121,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1949,18040,38.8998,-94.832,US,Kansas,PRESERVED_SPECIMEN,
767118120,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1950,18393,38.7835,-95.0908,US,Kansas,PRESERVED_SPECIMEN,
767118119,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1955,20194,38.7445,-95.1847,US,Kansas,PRESERVED_SPECIMEN,
767118118,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1979,28966,38.8099,-95.1867,US,Kansas,PRESERVED_SPECIMEN,
767118117,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1980,29331,38.8099,-95.1867,US,Kansas,PRESERVED_SPECIMEN,
767118116,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1980,29406,38.97167,-95.235,US,Kansas,PRESERVED_SPECIMEN,
767118115,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",2000,36702,38.97167,-95.235,US,Kansas,PRESERVED_SPECIMEN,
767118114,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1960,22049,38.97167,-95.235,US,Kansas,PRESERVED_SPECIMEN,
767118113,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1960,22049,38.97167,-95.235,US,Kansas,PRESERVED_SPECIMEN,
767118111,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1981,29737,38.97167,-95.235,US,Kansas,PRESERVED_SPECIMEN,
767118110,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1986,31499,38.97167,-95.235,US,Kansas,PRESERVED_SPECIMEN,
767118109,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1996,35268,38.97167,-95.235,US,Kansas,PRESERVED_SPECIMEN,
767118108,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1955,20274,38.904,-95.2788,US,Kansas,PRESERVED_SPECIMEN,
767118107,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1955,20274,38.904,-95.2788,US,Kansas,PRESERVED_SPECIMEN,
767118106,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1979,28961,38.904,-95.2788,US,Kansas,PRESERVED_SPECIMEN,
767118105,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1959,21655,38.904,-95.2788,US,Kansas,PRESERVED_SPECIMEN,
767118104,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1949,18021,38.904,-95.2788,US,Kansas,PRESERVED_SPECIMEN,
767118103,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1949,18021,38.904,-95.2788,US,Kansas,PRESERVED_SPECIMEN,
767118101,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1940,14770,38.904,-95.2788,US,Kansas,PRESERVED_SPECIMEN,
767118100,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1949,18029,38.904,-95.2788,US,Kansas,PRESERVED_SPECIMEN,
767118099,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1919,7126,38.904,-95.2788,US,Kansas,PRESERVED_SPECIMEN,
767118098,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1919,7150,38.904,-95.2788,US,Kansas,PRESERVED_SPECIMEN,
767118097,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1919,7150,38.904,-95.2788,US,Kansas,PRESERVED_SPECIMEN,
767118096,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1919,7150,38.904,-95.2788,US,Kansas,PRESERVED_SPECIMEN,
767118095,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1919,7151,38.904,-95.2788,US,Kansas,PRESERVED_SPECIMEN,
767118094,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1919,7151,38.904,-95.2788,US,Kansas,PRESERVED_SPECIMEN,
767118093,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1919,7151,38.904,-95.2788,US,Kansas,PRESERVED_SPECIMEN,
767118091,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1919,7151,38.904,-95.2788,US,Kansas,PRESERVED_SPECIMEN,
767118090,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1919,7151,38.904,-95.2788,US,Kansas,PRESERVED_SPECIMEN,
767118089,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1919,7151,38.904,-95.2788,US,Kansas,PRESERVED_SPECIMEN,
767118088,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1919,7151,38.904,-95.2788,US,Kansas,PRESERVED_SPECIMEN,
767118087,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1919,7151,38.904,-95.2788,US,Kansas,PRESERVED_SPECIMEN,
767118086,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1919,7151,38.904,-95.2788,US,Kansas,PRESERVED_SPECIMEN,
767118085,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1919,7151,38.904,-95.2788,US,Kansas,PRESERVED_SPECIMEN,
767118084,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1984,30797,39.0234,-95.3998,US,Kansas,PRESERVED_SPECIMEN,
767118083,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1983,30460,39.11389,-95.425,US,Kansas,PRESERVED_SPECIMEN,
767118082,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1983,30460,37.11222,-95.76111,US,Kansas,PRESERVED_SPECIMEN,
767118080,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1983,30460,37.11222,-95.76111,US,Kansas,PRESERVED_SPECIMEN,
767118079,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1983,30468,37.11222,-95.76111,US,Kansas,PRESERVED_SPECIMEN,
767118078,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1923,8576,38.304,-96.5974,US,Kansas,PRESERVED_SPECIMEN,
767118077,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1923,8602,38.6959,-96.6416,US,Kansas,PRESERVED_SPECIMEN,
767110033,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1919,7150,38.775,-95.18611,US,Kansas,PRESERVED_SPECIMEN,
767110032,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1919,7151,38.775,-95.18611,US,Kansas,PRESERVED_SPECIMEN,
767109986,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1932,11823,39.18,-96.57,US,Kansas,PRESERVED_SPECIMEN,
767109985,gbif_bbim_na,USDA-ARS,"Bombus bimaculatus Cresson, 1863",1932,11857,39.18,-96.57,US,Kansas,PRESERVED_SPECIMEN,
658381693,gbif_bbim_na,KU,"Bombus bimaculatus Cresson, 1863",1987,31887,37.07583,-94.63944,US,Kansas,PRESERVED_SPECIMEN,
658363326,gbif_bbim_na,KU,"Bombus bimaculatus Cresson, 1863",1980,29331,38.80917,-95.19222,US,Kansas,PRESERVED_SPECIMEN,
658328789,gbif_bbim_na,KU,"Bombus bimaculatus Cresson, 1863",1960,22049,38.91167,-95.39028,US,Kansas,PRESERVED_SPECIMEN,
658283368,gbif_bbim_na,KU,"Bombus bimaculatus Cresson, 1863",1951,18805,36.95132,-94.73528,US,Kansas,PRESERVED_SPECIMEN,
658269294,gbif_bbim_na,KU,"Bombus bimaculatus Cresson, 1863",1955,20194,38.475,-95.18611,US,Kansas,PRESERVED_SPECIMEN,
658261392,gbif_bbim_na,KU,"Bombus bimaculatus Cresson, 1863",1960,22049,38.9717,-95.235,US,Kansas,PRESERVED_SPECIMEN,
658249381,gbif_bbim_na,KU,"Bombus bimaculatus Cresson, 1863",1984,30797,39.03,-95.31,US,Kansas,PRESERVED_SPECIMEN,
658205358,gbif_bbim_na,KU,"Bombus bimaculatus Cresson, 1863",1987,31887,37.07583,-94.63944,US,Kansas,PRESERVED_SPECIMEN,
658158607,gbif_bbim_na,KU,"Bombus bimaculatus Cresson, 1863",1986,31499,38.9717,-95.235,US,Kansas,PRESERVED_SPECIMEN,
658130112,gbif_bbim_na,KU,"Bombus bimaculatus Cresson, 1863",1949,18040,38.889846,-94.831745,US,Kansas,PRESERVED_SPECIMEN,
658129345,gbif_bbim_na,KU,"Bombus bimaculatus Cresson, 1863",1987,31887,37.07583,-94.63944,US,Kansas,PRESERVED_SPECIMEN,
657831403,gbif_bbim_na,KU,"Bombus bimaculatus Cresson, 1863",1987,31887,37.07583,-94.63944,US,Kansas,PRESERVED_SPECIMEN,
657761589,gbif_bbim_na,KU,"Bombus bimaculatus Cresson, 1863",1979,28966,38.808112,-95.191836,US,Kansas,PRESERVED_SPECIMEN,
657736973,gbif_bbim_na,KU,"Bombus bimaculatus Cresson, 1863",1996,35268,38.9717,-95.235,US,Kansas,PRESERVED_SPECIMEN,
657673982,gbif_bbim_na,KU,"Bombus bimaculatus Cresson, 1863",1981,29735,38.9717,-95.235,US,Kansas,PRESERVED_SPECIMEN,
657663245,gbif_bbim_na,KU,"Bombus bimaculatus Cresson, 1863",1980,29406,38.9717,-95.235,US,Kansas,PRESERVED_SPECIMEN,
657625388,gbif_bbim_na,KU,"Bombus bimaculatus Cresson, 1863",1987,31887,37.07583,-94.63944,US,Kansas,PRESERVED_SPECIMEN,
657597720,gbif_bbim_na,KU,"Bombus bimaculatus Cresson, 1863",1950,18393,38.79876,-95.09833,US,Kansas,PRESERVED_SPECIMEN,
4413633927,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2023,45111.67789,38.643462,-94.62138,US,Kansas,HUMAN_OBSERVATION,
42590364,gbif_bbim_na,CNC,"Bombus bimaculatus Cresson, 1863",1922,8162,38.967,-95.25,US,Kansas,PRESERVED_SPECIMEN,
4171187738,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2023,45044.45625,38.878049,-94.94521,US,Kansas,HUMAN_OBSERVATION,
4162278945,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2023,45119.45134,39.021812,-96.850624,US,Kansas,HUMAN_OBSERVATION,
4162182527,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2023,45101.42853,39.942571,-95.64151,US,Kansas,HUMAN_OBSERVATION,
4162072725,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2023,45112.56912,39.081165,-94.70948,US,Kansas,HUMAN_OBSERVATION,
4161972713,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2023,45111.67808,38.643462,-94.62138,US,Kansas,HUMAN_OBSERVATION,
4153857321,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2023,45117.82795,38.878088,-94.943953,US,Kansas,HUMAN_OBSERVATION,
4153551930,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2023,45115.44306,38.894272,-94.838311,US,Kansas,HUMAN_OBSERVATION,
4153488936,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2023,45109.57041,38.971645,-95.23525,US,Kansas,HUMAN_OBSERVATION,
4153420006,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2023,45115.37443,38.894549,-94.841354,US,Kansas,HUMAN_OBSERVATION,
4145691045,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2023,45108.57009,39.008732,-95.60413,US,Kansas,HUMAN_OBSERVATION,
4145659601,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2023,45106.41552,39.028642,-95.561654,US,Kansas,HUMAN_OBSERVATION,
4145643349,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2023,45108.56867,39.00879,-95.603986,US,Kansas,HUMAN_OBSERVATION,
4145293844,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2023,45109.39167,38.880537,-94.890773,US,Kansas,HUMAN_OBSERVATION,
4145187066,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2023,45108.48333,39.038526,-94.811257,US,Kansas,HUMAN_OBSERVATION,
4138719215,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2023,45098.41744,39.057847,-96.174225,US,Kansas,HUMAN_OBSERVATION,
4138574927,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2023,45103.79104,38.999656,-94.682372,US,Kansas,HUMAN_OBSERVATION,
4138550973,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2023,45104.4817,38.95693,-94.955622,US,Kansas,HUMAN_OBSERVATION,
4138407071,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2023,45102.82295,39.008735,-95.604193,US,Kansas,HUMAN_OBSERVATION,
4134195575,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2023,45089.79304,38.868454,-94.782371,US,Kansas,HUMAN_OBSERVATION,
4133684938,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2023,45080.40139,38.871136,-94.950061,US,Kansas,HUMAN_OBSERVATION,
4130143425,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2023,45079.70373,38.901567,-94.869522,US,Kansas,HUMAN_OBSERVATION,
4103241048,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2023,45044.57153,39.318586,-94.956289,US,Kansas,HUMAN_OBSERVATION,
4080671630,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2023,45020.73183,38.955175,-95.243611,US,Kansas,HUMAN_OBSERVATION,
4080612646,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2023,45020.73278,38.955182,-95.243583,US,Kansas,HUMAN_OBSERVATION,
4063025435,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2022,44663.51696,37.761349,-97.275871,US,Kansas,HUMAN_OBSERVATION,
4062866387,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2021,44384.8313,38.968052,-94.848145,US,Kansas,HUMAN_OBSERVATION,
4062843370,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2021,44374.50278,38.905843,-94.977334,US,Kansas,HUMAN_OBSERVATION,
4034872328,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2019,43589.49271,38.95997,-95.24778,US,Kansas,HUMAN_OBSERVATION,
4034867535,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2022,44767.72551,39.128823,-94.754204,US,Kansas,HUMAN_OBSERVATION,
4034812430,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2022,44761.81943,38.88524,-94.641113,US,Kansas,HUMAN_OBSERVATION,
4034773438,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2022,44743.76722,38.847567,-94.748384,US,Kansas,HUMAN_OBSERVATION,
4034771584,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2022,44759.81043,38.800495,-94.731716,US,Kansas,HUMAN_OBSERVATION,
4034769406,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2021,44349.77196,38.973733,-95.2425,US,Kansas,HUMAN_OBSERVATION,
4034712494,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2022,44759.82787,38.832393,-94.714125,US,Kansas,HUMAN_OBSERVATION,
4034668560,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2022,44745.82001,38.935313,-95.21698,US,Kansas,HUMAN_OBSERVATION,
4034598588,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2022,44761.82457,38.920332,-94.662796,US,Kansas,HUMAN_OBSERVATION,
4009664893,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",1979,28973,38.896791,-94.840983,US,Kansas,HUMAN_OBSERVATION,
3985691457,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2021,44380.5177,38.820078,-95.623207,US,Kansas,HUMAN_OBSERVATION,
3925356732,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2022,44844.42266,38.960322,-95.244206,US,Kansas,HUMAN_OBSERVATION,
3902407361,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2022,44720.51712,38.847463,-94.748271,US,Kansas,HUMAN_OBSERVATION,
3902356347,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2022,44721.48336,37.761322,-97.275856,US,Kansas,HUMAN_OBSERVATION,
3902192367,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2020,43957.32361,39.241485,-96.587413,US,Kansas,HUMAN_OBSERVATION,
3902117149,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2022,44748.56703,39.009963,-94.81897,US,Kansas,HUMAN_OBSERVATION,
3902068228,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2022,44745.85561,38.847536,-94.748151,US,Kansas,HUMAN_OBSERVATION,
3902051282,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2022,44721.65351,38.95266,-95.24413,US,Kansas,HUMAN_OBSERVATION,
3902049197,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2022,44740.62852,37.695494,-97.363325,US,Kansas,HUMAN_OBSERVATION,
3902034961,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2022,44721.80072,38.95266,-95.24413,US,Kansas,HUMAN_OBSERVATION,
3873708726,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2022,44730.71764,38.970833,-95.237722,US,Kansas,HUMAN_OBSERVATION,
3873695705,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2022,44718.56084,38.946528,-95.262359,US,Kansas,HUMAN_OBSERVATION,
3873593765,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2022,44740.74987,38.968986,-95.237785,US,Kansas,HUMAN_OBSERVATION,
3873577946,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2022,44749.39855,39.009884,-94.818957,US,Kansas,HUMAN_OBSERVATION,
3873384762,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2022,44740.79119,38.963887,-95.237194,US,Kansas,HUMAN_OBSERVATION,
3873384707,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2022,44727.67395,38.968603,-95.237303,US,Kansas,HUMAN_OBSERVATION,
3873209819,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2022,44740.79311,38.963917,-95.237227,US,Kansas,HUMAN_OBSERVATION,
3873039896,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2022,44749.39817,39.009631,-94.819024,US,Kansas,HUMAN_OBSERVATION,
3872933822,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2022,44741.57737,38.946528,-95.262359,US,Kansas,HUMAN_OBSERVATION,
3872920812,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2022,44740.76019,38.971523,-95.237286,US,Kansas,HUMAN_OBSERVATION,
3872902836,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2022,44741.65022,38.946528,-95.262359,US,Kansas,HUMAN_OBSERVATION,
3872896804,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2022,44744.64291,38.847558,-94.747913,US,Kansas,HUMAN_OBSERVATION,
3859932340,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2022,44738.76641,38.847557,-94.748312,US,Kansas,HUMAN_OBSERVATION,
3859327543,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2022,44740.72488,38.963785,-95.237086,US,Kansas,HUMAN_OBSERVATION,
3858553282,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2022,44738.81706,38.943014,-95.236856,US,Kansas,HUMAN_OBSERVATION,
3858414789,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2022,44711.8189,38.847751,-94.747951,US,Kansas,HUMAN_OBSERVATION,
3858354883,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2022,44712.57303,39.619384,-95.526702,US,Kansas,HUMAN_OBSERVATION,
3858258717,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2021,44345.46667,39.327021,-94.935805,US,Kansas,HUMAN_OBSERVATION,
3802757712,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2022,44706.77916,38.953541,-95.239783,US,Kansas,HUMAN_OBSERVATION,
3802634826,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2022,44703.76682,38.949547,-95.234854,US,Kansas,HUMAN_OBSERVATION,
3801814568,gbif_bbim_na,INHS,"Bombus bimaculatus Cresson, 1863",1932,11857,39.18361,-96.57139,US,Kansas,PRESERVED_SPECIMEN,
3801284847,gbif_bbim_na,INHS,"Bombus bimaculatus Cresson, 1863",1962,22869,38.97167,-95.235,US,Kansas,PRESERVED_SPECIMEN,
3801228508,gbif_bbim_na,INHS,"Bombus bimaculatus Cresson, 1863",1932,11823,39.18361,-96.57139,US,Kansas,PRESERVED_SPECIMEN,
3772709224,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2022,44680.73681,39.326945,-94.935762,US,Kansas,HUMAN_OBSERVATION,
3760324657,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2022,44661.64931,39.023056,-95.702287,US,Kansas,HUMAN_OBSERVATION,
3759912792,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2022,44663.83056,38.793953,-94.929109,US,Kansas,HUMAN_OBSERVATION,
3759821560,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2022,44670.57488,38.958463,-95.242819,US,Kansas,HUMAN_OBSERVATION,
3759496705,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2022,44663.74367,38.847698,-94.747931,US,Kansas,HUMAN_OBSERVATION,
3747345408,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2021,44380.5172,39.137526,-97.497795,US,Kansas,HUMAN_OBSERVATION,
3747256377,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2020,44015.76188,39.210968,-96.502109,US,Kansas,HUMAN_OBSERVATION,
3747090354,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2020,44009.49236,38.953618,-95.267015,US,Kansas,HUMAN_OBSERVATION,
3698117427,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2021,44364.74644,39.023281,-94.747856,US,Kansas,HUMAN_OBSERVATION,
3455769000,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2021,44288.68681,38.969829,-95.249131,US,Kansas,HUMAN_OBSERVATION,
3455513075,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2021,44395.56938,38.954343,-95.255796,US,Kansas,HUMAN_OBSERVATION,
3384630784,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2021,44359.42431,39.022653,-95.702668,US,Kansas,HUMAN_OBSERVATION,
3383861667,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2021,44317.79426,38.800022,-94.614509,US,Kansas,HUMAN_OBSERVATION,
3355009647,gbif_bbim_na,iNaturalist,"Bombus bimaculatus Cresson, 1863",2021,44391.75347,38.877898,-94.620678,US,Kansas,HUMAN_OBSERVATION,
